constellation_id,constellation_name,cron_datetime,region_id,region_name,security_class,security_status,solarsystem_name,star_id,stargates,system_id,write_recipt,x,y,z
20000596,Megeh,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.6292981505393982,Aphend,40258348,"[30004078, 30004080]",30004079,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-1.964930507093481e+17,4.691636960129317e+16,-2.547636837703566e+16
20000595,Miennue,2017-11-10T01:06:49.678568,10000051,Cloud Ring,J,-0.00981224700808525,X-M9ON,40258170,"[30004076, 30004074, 30004073]",30004075,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-3.2177105846746266e+17,9.682402613379797e+16,1.7274472229481427e+17
20000596,Megeh,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.7421519756317139,Zororzih,40258459,"[30004085, 30004083, 30002197, 30004078]",30004081,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.2249885142064214e+17,4.519492276525512e+16,-3.913746028182889e+16
20000596,Megeh,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.6189120411872864,Dresi,40258320,"[30004083, 30004082, 30004079, 30004081]",30004078,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.0022505217130128e+17,4.2431944968606296e+16,-2.3022270121058124e+16
20000595,Miennue,2017-11-10T01:06:49.678568,10000051,Cloud Ring,J,-0.0074468026868999004,U65-CN,40258110,"[30004057, 30004073, 30004075]",30004074,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-3.269393777269345e+17,1.0057110909455963e+17,1.713799128720615e+17
20000596,Megeh,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.48127713799476624,Hiroudeh,40258270,"[30004082, 30003473]",30004077,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.1191271341541594e+17,5.088174562977207e+16,-1.4248176026564212e+16
20000596,Megeh,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.7194381952285767,Romi,40258404,"[30002282, 30003503, 30003508, 30004079]",30004080,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-1.983095841243934e+17,5.477895213936878e+16,-3.4936405817497804e+16
20000595,Miennue,2017-11-10T01:06:49.678568,10000051,Cloud Ring,J,-0.0157353226095438,P5-KCC,40258231,"[30004075, 30004071, 30004073, 30004069]",30004076,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-3.1527959886230803e+17,1.0035117507955034e+17,1.7704971771249677e+17
20000594,Assilot,2017-11-10T01:06:49.678568,10000051,Cloud Ring,J,-0.01662270538508892,QA1-BT,40257735,"[30004067, 30004065]",30004066,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-3.142115639082701e+17,7.802619783530134e+16,1.7150002045643354e+17
20000596,Megeh,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5671234726905823,Aharalel,40258535,"[30004077, 30004078]",30004082,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.0385469071948627e+17,4.841858312971257e+16,-2.00089719630033e+16
20000597,Kakol,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5131952166557312,Ghesis,40258651,"[30004090, 30004087, 30004086, 30004085]",30004084,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3332240899942074e+17,6.088721701143963e+16,-4.056634400351441e+16
20000597,Kakol,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.6936594843864441,Gamdis,40258718,"[30004081, 30004084, 30004088]",30004085,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.2796301818690662e+17,5.270406339645717e+16,-4.606679097045909e+16
20000596,Megeh,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.693878173828125,Gensela,40258602,"[30004113, 30004081, 30004078, 30005192]",30004083,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.11654253311516e+17,4.241251855928708e+16,-2.9180619881384964e+16
20000598,Febihkin,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.6589744091033936,Dantan,40259357,"[30005044, 30005036, 30004095]",30004097,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4213019553009453e+17,4.5729560526724264e+16,-9.075946612970094e+16
20000597,Kakol,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5532124638557434,Joamma,40258760,[30004084],30004086,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.2740135374723347e+17,6.5911513475392536e+16,-4.545745060250577e+16
20000597,Kakol,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.4836553931236267,Gonan,40258794,"[30004084, 30004089, 30004096]",30004087,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3976169397530528e+17,6.1564335841406856e+16,-5.500277391836098e+16
20000597,Kakol,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.4583010673522949,Neburab,40258902,"[30004087, 30004140]",30004089,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.469571432264281e+17,5.07202145018666e+16,-5.122651377534167e+16
20000597,Kakol,2017-11-10T01:06:49.678568,10000052,Kador,B,0.7947906255722046,Joramok,40258853,[30004085],30004088,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.2251778789749203e+17,5.150972272846084e+16,-4.927530257635958e+16
20000598,Febihkin,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.6380959749221802,Uanim,40259044,"[30004092, 30001652]",30004091,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.0451375957049283e+17,6.237109680939363e+16,-8.45246789198485e+16
20000597,Kakol,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5242059230804443,Aband,40258987,"[30004129, 30004084]",30004090,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3526339052799526e+17,5.391970692460626e+16,-3.675403907850026e+16
20000598,Febihkin,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.6674565076828003,Askonak,40259141,"[30004153, 30004092]",30004093,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.1207384267639885e+17,6.802105361599355e+16,-6.8385694935956584e+16
20000598,Febihkin,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5956979393959045,Murini,40259092,"[30004150, 30004091, 30004094, 30004093]",30004092,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.165844761685607e+17,6.7182859781746616e+16,-7.788197027514382e+16
20000598,Febihkin,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5996862649917603,Khafis,40259267,"[30004095, 30004087]",30004096,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3469594362110563e+17,5.449451433860413e+16,-7.170145439026092e+16
20000598,Febihkin,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5717239379882812,Nordar,40259182,"[30004095, 30004092, 30004130]",30004094,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.248514327980963e+17,6.065423021522704e+16,-8.836094871412746e+16
20000598,Febihkin,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.6184880137443542,Kador Prime,40259235,"[30002188, 30004096, 30004097, 30004094]",30004095,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.326877795331774e+17,4.827233706430841e+16,-8.154252221731106e+16
20000599,Trigentia,2017-11-10T01:06:49.678568,10000052,Kador,B,0.7737356424331665,Sonama,40259492,"[30004102, 30004098, 30004100, 30004101]",30004099,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4522761166673075e+17,3.940001443373795e+16,-1.0895939208970674e+17
20000599,Trigentia,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.7452716827392578,Halibai,40259595,[30004099],30004100,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.459299533837527e+17,3.758802000937476e+16,-1.0375783467874037e+17
20000600,Heti,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.3708173930644989,Dehrokh,40259809,[30004104],30004105,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4560450199825805e+17,7582455654732363.0,-2.0314173677715588e+16
20000599,Trigentia,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.699156641960144,Turba,40259431,"[30001688, 30004131, 30004103, 30004099]",30004098,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4147459910222858e+17,3.646514343204251e+16,-1.123178652911116e+17
20000599,Trigentia,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8691073060035706,Suner,40259607,"[30005041, 30004102, 30004099]",30004101,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.552593243513045e+17,3.947962276214194e+16,-1.1475811799560742e+17
20000599,Trigentia,2017-11-10T01:06:49.678568,10000052,Kador,B,0.9092808365821838,Inis-Ilix,40259684,"[30004101, 30015042, 30004099]",30004102,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.5694489150298387e+17,4.47837116043691e+16,-1.169256383484315e+17
20000599,Trigentia,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.6473327279090881,Kothe,40259706,[30004098],30004103,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3958710171789584e+17,3.4511348291282612e+16,-1.0903086368011018e+17
20000600,Heti,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.4203563332557678,Ansasos,40259778,"[30005227, 30004106, 30004105]",30004104,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3771651032594886e+17,1.6045203387619432e+16,-2.3390683546711244e+16
20000600,Heti,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.4111528992652893,Bordan,40259901,"[30004109, 30004108, 30004107, 30004104]",30004106,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3557470208880576e+17,1.3274158239984694e+16,-2.750063472344276e+16
20000600,Heti,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.4931585192680359,Zimmem,40259945,"[30004106, 30004112]",30004107,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3116709362523328e+17,2.1822776716017436e+16,-2.7837520459932804e+16
20000600,Heti,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.3202070891857147,Chaneya,40260024,"[30004109, 30004106]",30004108,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.303886234452937e+17,6655944012146341.0,-1.8107583047013516e+16
20000601,Parrosa,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.49050483107566833,Finid,40260174,[30004111],30004110,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.2862385267651056e+17,2.687029026736444e+16,-2.2066976725549604e+16
20000600,Heti,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.3522509038448334,Oberen,40260084,"[30004108, 30004106]",30004109,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.258972648445734e+17,1.080962417830303e+16,-1.6769762150128886e+16
20000601,Parrosa,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5033444762229919,Yarebap,40260253,"[30004110, 30004113]",30004111,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.2242910868509078e+17,2.7341770103505532e+16,-2.0584215269135004e+16
20000601,Parrosa,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5539906024932861,Miah,40260407,"[30004111, 30004083, 30004115]",30004113,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.1471447332270998e+17,3.5118275619253788e+16,-1.9829209694278388e+16
20000601,Parrosa,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5128836035728455,Mandoo,40260357,"[30004114, 30004107]",30004112,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.2093933617082032e+17,2.2425771674746588e+16,-2.4065326803866436e+16
20000601,Parrosa,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5403574109077454,Peyiri,40260463,"[30004115, 30004112]",30004114,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.1640801527664758e+17,2.542446560836484e+16,-2.2886586291165052e+16
20000601,Parrosa,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5741109251976013,Kamda,40260564,"[30004114, 30004113, 30005192]",30004115,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.118498860989644e+17,3.8583424215391944e+16,-2.0327340561783316e+16
20000602,Favo,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.45454591512680054,Rayeret,40260654,"[30005248, 30004117, 30004119]",30004116,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.586334896682316e+17,4.015179462517139e+16,-2.987688669714444e+16
20000602,Favo,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.3760203421115875,Gasavak,40260850,"[30004121, 30004117, 30004116]",30004119,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.6085837121395635e+17,4.463798045616562e+16,-3.79943268196161e+16
20000602,Favo,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.397909551858902,Ardhis,40260780,"[30004120, 30004117]",30004118,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.6807892196466352e+17,3.0589498817400304e+16,-3.863606298240964e+16
20000602,Favo,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.44541752338409424,Bushemal,40260727,"[30004119, 30004116, 30004118]",30004117,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.610258420613792e+17,3.4586606502712052e+16,-3.3929844522470576e+16
20000602,Favo,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.40762192010879517,Iaokit,40260926,"[30004118, 30005241]",30004120,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.7156452852170182e+17,2.3820931026945244e+16,-3.696025834220339e+16
20000602,Favo,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.3672935664653778,Menri,40261036,"[30004136, 30004119]",30004121,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.594783184424347e+17,4.929055277749272e+16,-3.44748825293697e+16
20000603,Araz,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5136392712593079,Chanoun,40261137,"[30004123, 30004125, 30004126, 30004124, 30005227]",30004122,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3546992613536397e+17,3.2701666698287864e+16,-2.699516541938534e+16
20000603,Araz,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.49712684750556946,Garisas,40261203,"[30004125, 30004124, 30004122, 30004126]",30004123,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3902992494359533e+17,3.072830960602562e+16,-2.6989211905809216e+16
20000603,Araz,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5225002765655518,Aphi,40261253,"[30004126, 30004125, 30004122, 30004123]",30004124,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3815708136589075e+17,3.2793229012302656e+16,-3.152560717247963e+16
20000603,Araz,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5309165120124817,Jakri,40261342,"[30004126, 30004124, 30004123, 30004122]",30004125,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.337612291145102e+17,3.9880106416187944e+16,-2.8024771980201376e+16
20000604,Ahrnot,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8225173950195312,Kasi,40262013,"[30004142, 30004135, 30004155, 30004133]",30004134,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.377569434561549e+17,5.665261463308157e+16,-1.2178934076094368e+17
20000603,Araz,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5128370523452759,Nidupad,40261442,"[30004122, 30004123, 30004127, 30004125, 30004124]",30004126,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3901013507447382e+17,3.674784014818055e+16,-3.004440352458832e+16
20000603,Araz,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5110902786254883,Zimse,40261537,"[30004129, 30004128, 30004126]",30004127,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4273429415725648e+17,3.882716692488379e+16,-3.733261318899542e+16
20000603,Araz,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.518584132194519,Koona,40261602,"[30004129, 30004127]",30004128,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4332993243166163e+17,3.60565751416619e+16,-4.183122930122626e+16
20000604,Ahrnot,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.5991906523704529,Hostakoh,40261737,"[30004094, 30004131]",30004130,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.283387608528056e+17,5.40981891500981e+16,-9.209053713640707e+16
20000604,Ahrnot,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.6533923149108887,Yooh,40261792,"[30004133, 30004132, 30004130, 30004098]",30004131,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3274867936076253e+17,4.5742377618936824e+16,-1.034523202988913e+17
20000604,Ahrnot,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.7296467423439026,Jeshideh,40261863,"[30004133, 30004131]",30004132,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3358916760611702e+17,5.350930967382148e+16,-1.099110493727418e+17
20000603,Araz,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.48711085319519043,Munory,40261643,"[30004127, 30004128, 30004090]",30004129,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4666987378142634e+17,4.1355677290395304e+16,-4.7005183891390504e+16
20000605,Pezarba,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.32081136107444763,Mod,40262129,"[30004137, 30004138, 30004121, 30003480]",30004136,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.5394000955709888e+17,5.8681066636698344e+16,-3.499434452149461e+16
20000604,Ahrnot,2017-11-10T01:06:49.678568,10000052,Kador,B,0.7824055552482605,Hilmar,40261906,"[30004135, 30004132, 30004134, 30004131]",30004133,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3886772158570902e+17,5.110004577078805e+16,-1.1413103663548654e+17
20000604,Ahrnot,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8257315754890442,Shura,40262102,"[30004133, 30004134]",30004135,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.439760532642301e+17,5.034278854639065e+16,-1.2179952261168008e+17
20000605,Pezarba,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.32317060232162476,Omam,40262191,"[30004139, 30004138, 30004136]",30004137,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.508512303369249e+17,6.235537819222097e+16,-4.25435248074803e+16
20000606,Naloran,2017-11-10T01:06:49.678568,10000052,Kador,B,0.811302125453949,Hikansog,40262447,"[30004143, 30004134]",30004142,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.352237960763158e+17,5.37323831164467e+16,-1.2185484596324413e+17
20000605,Pezarba,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.4159621000289917,Zinoo,40262350,"[30004139, 30004089]",30004140,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4486099146810115e+17,5.98075781375925e+16,-4.7219804653179096e+16
20000605,Pezarba,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.3217150866985321,Hiremir,40262362,[30004139],30004141,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4321927101509712e+17,7.371348337328974e+16,-5.405628112926474e+16
20000605,Pezarba,2017-11-10T01:06:49.678568,10000052,Kador,B3,0.20437490940093994,Bersyrim,40262279,"[30004136, 30004137]",30004138,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.516955588468844e+17,7.55615679545366e+16,-3.860496198910465e+16
20000605,Pezarba,2017-11-10T01:06:49.678568,10000052,Kador,B2,0.35413306951522827,Sechmaren,40262299,"[30004137, 30004141, 30004140]",30004139,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.471843515223713e+17,6.422916627054275e+16,-4.737619611666755e+16
20000606,Naloran,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8647847771644592,Syrikos,40262532,"[30004144, 30004142]",30004143,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3540546560278554e+17,6.168186804891631e+16,-1.2634698438781971e+17
20000606,Naloran,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8821786642074585,Yebouz,40262606,"[30004145, 30004143]",30004144,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.3476169895552787e+17,6.249610611078452e+16,-1.2973356803145128e+17
20000606,Naloran,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8826743960380554,Hapala,40262647,"[30004146, 30004144]",30004145,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.337914215393085e+17,6.044064497196648e+16,-1.3429714126237643e+17
20000607,Moghiz,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8185538649559021,Ustnia,40263078,"[30004153, 30004150, 30004149]",30004151,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.08464803248372e+17,5.7140561770024456e+16,-7.048606215722549e+16
20000606,Naloran,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8462626934051514,Salah,40262758,"[30004147, 30004145]",30004146,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.371735616581852e+17,6.003556364721633e+16,-1.3844183138385768e+17
20000607,Moghiz,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8495742082595825,Jennim,40262908,"[30002279, 30004149]",30004148,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.0099126587449683e+17,5.291175849778208e+16,-7.23172356611985e+16
20000606,Naloran,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8150578141212463,Akhmoh,40262810,[30004146],30004147,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4351603076914125e+17,5.133024770965846e+16,-1.3982092776812722e+17
20000607,Moghiz,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.725922167301178,Shaggoth,40263049,"[30004152, 30004151, 30004149, 30004092]",30004150,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.1282821188554973e+17,5.569214543832872e+16,-7.940957160218774e+16
20000607,Moghiz,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8108905553817749,Elmed,40263009,"[30004151, 30004150, 30004148, 30001652]",30004149,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.05876847495266e+17,5.239164864481502e+16,-7.622078365355635e+16
20000607,Moghiz,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.6447619795799255,Yehnifi,40263336,[30004152],30004154,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.196309536237164e+17,4.648995114685505e+16,-8.871993988134581e+16
20000607,Moghiz,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.6724205613136292,Kooreng,40263170,"[30004154, 30004150, 30002194]",30004152,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.185255606927329e+17,5.141825309616644e+16,-8.45922146066131e+16
20000607,Moghiz,2017-11-10T01:06:49.678568,10000052,Kador,B1,0.7245556712150574,Minin,40263221,"[30004151, 30004093]",30004153,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.096610971542885e+17,6.289437423691037e+16,-7.269884907678382e+16
20000608,Qermi,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8375630974769592,Shemah,40263409,"[30004157, 30004156, 30004134]",30004155,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4077720117389648e+17,6.1433678853344824e+16,-1.2670145110561154e+17
20000608,Qermi,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8397596478462219,Asrios,40263512,"[30004158, 30004155, 30004160]",30004156,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4169626034933213e+17,6.122153671144402e+16,-1.3267007561204504e+17
20000608,Qermi,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8280880451202393,Ithar,40263530,"[30004159, 30004155]",30004157,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4540845722841885e+17,6.150293511855712e+16,-1.2593310392204555e+17
20000608,Qermi,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8085533380508423,Telang,40263626,[30004156],30004158,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4033037682936736e+17,7.09776178950491e+16,-1.3749622877108691e+17
20000608,Qermi,2017-11-10T01:06:49.678568,10000052,Kador,B,0.8366958498954773,Zorrabed,40263732,[30004156],30004160,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4431164235953485e+17,5.611105976896695e+16,-1.2940426166760664e+17
20000609,QJ2-0M,2017-11-10T01:06:49.678568,10000053,Cobalt Edge,K3,-0.45451590418815613,J-A5QD,40263846,"[30004166, 30004163, 30004161]",30004162,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,2.676718539220829e+17,4.257712792921629e+16,1.492471440280975e+17
20000609,QJ2-0M,2017-11-10T01:06:49.678568,10000053,Cobalt Edge,K3,-0.46010634303092957,FV-YEA,40263800,"[30003209, 30004164, 30004162]",30004161,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,2.6209767314033008e+17,3.975433249129812e+16,1.486192975578663e+17
20000609,QJ2-0M,2017-11-10T01:06:49.678568,10000053,Cobalt Edge,K3,-0.45581135153770447,BI0Y-X,40263910,"[30004166, 30004164, 30004162]",30004163,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,2.6953183676715766e+17,4.6380413008266056e+16,1.4486774164516842e+17
20000608,Qermi,2017-11-10T01:06:49.678568,10000052,Kador,B,0.7871437668800354,Lazara,40263662,[30004157],30004159,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,-2.4789690451731104e+17,6.902401062422589e+16,-1.3063311689706862e+17
20000609,QJ2-0M,2017-11-10T01:06:49.678568,10000053,Cobalt Edge,K2,-0.39259952306747437,SK7-G6,40263974,"[30001774, 30004165, 30004161, 30004163]",30004164,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,2.7697465202450106e+17,4.433147447315184e+16,1.3879606268327272e+17
20000609,QJ2-0M,2017-11-10T01:06:49.678568,10000053,Cobalt Edge,K2,-0.4404285252094269,4-PCHD,40264033,"[30004164, 30004167]",30004165,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,2.8471759646343152e+17,4.540925799047451e+16,1.4978870961185606e+17
20000609,QJ2-0M,2017-11-10T01:06:49.678568,10000053,Cobalt Edge,K3,-0.4727726876735687,5-3722,40264131,"[30004163, 30004162]",30004166,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,2.7318856315846483e+17,4.946486348286843e+16,1.4961514731042365e+17
20000610,HNZF-Z,2017-11-10T01:06:49.678568,10000053,Cobalt Edge,K2,-0.4155518710613251,GQLB-V,40264150,"[30004165, 30004169, 30004168]",30004167,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,2.8343274105445645e+17,4.4714604188540504e+16,1.5622328621711898e+17
20000610,HNZF-Z,2017-11-10T01:06:49.678568,10000053,Cobalt Edge,K2,-0.4327660799026489,5E6I-W,40264544,"[30004171, 30004190, 30004177]",30004175,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,2.978326443149373e+17,4.776279454991517e+16,1.8270860501957526e+17
20000610,HNZF-Z,2017-11-10T01:06:49.678568,10000053,Cobalt Edge,K2,-0.4347218871116638,5E-EZC,40264203,"[30004172, 30004170, 30004169, 30004167]",30004168,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,2.8765432474896563e+17,4.313159306745221e+16,1.5776184921875456e+17
20000610,HNZF-Z,2017-11-10T01:06:49.678568,10000053,Cobalt Edge,K3,-0.45503395795822144,9KE-IT,40264272,"[30004174, 30004171, 30004167, 30004168]",30004169,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,2.898206753661611e+17,4.256554579706793e+16,1.603811744894686e+17
20000610,HNZF-Z,2017-11-10T01:06:49.678568,10000053,Cobalt Edge,K,-0.2335844486951828,P-NRD3,40264320,"[30004173, 30004168, 30003227]",30004170,6e33acf4-c5b3-11e7-8eb1-12217c227ed4,2.8906848377830694e+17,2.760266347850927e+16,1.4675188431570323e+17
